	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_65]
2015-12-13 18:32:15,490 [RTMPConnectionExecutor-3] INFO  o.red5.server.net.rtmp.RTMPHandler - Scope SOSample not found on localhost
2015-12-13 18:32:15,495 [NioProcessor-4] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Destination connection was null, it is already disposed. Session id: FJMMDLSQUO6EW
2015-12-13 18:32:15,496 [NioProcessor-4] INFO  o.r.s.net.rtmp.RTMPMinaConnection - Connection is closed: 
2015-12-13 18:32:15,496 [NioProcessor-4] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Connection was not found for FJMMDLSQUO6EW
2015-12-13 18:32:15,946 [RTMPConnectionExecutor-4] WARN  o.red5.server.net.rtmp.RTMPHandler - Scope not found
org.red5.server.exception.ScopeNotFoundException: Scope not found: SOSample in null
	at org.red5.server.scope.ScopeResolver.resolveScope(ScopeResolver.java:106) ~[red5-server.jar:na]
	at org.red5.server.Context.resolveScope(Context.java:154) ~[red5-server.jar:na]
	at org.red5.server.net.rtmp.RTMPHandler.onCommand(RTMPHandler.java:319) ~[red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.BaseRTMPHandler.messageReceived(BaseRTMPHandler.java:109) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.ReceivedMessageTask.call(ReceivedMessageTask.java:76) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.ReceivedMessageTask.call(ReceivedMessageTask.java:38) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_65]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [na:1.8.0_65]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_65]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_65]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_65]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_65]
2015-12-13 18:32:15,947 [RTMPConnectionExecutor-4] INFO  o.red5.server.net.rtmp.RTMPHandler - Scope SOSample not found on localhost
2015-12-13 18:32:15,957 [NioProcessor-5] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Destination connection was null, it is already disposed. Session id: OIBMT8MVBFPPN
2015-12-13 18:32:15,958 [NioProcessor-5] INFO  o.r.s.net.rtmp.RTMPMinaConnection - Connection is closed: 
2015-12-13 18:32:15,958 [NioProcessor-5] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Connection was not found for OIBMT8MVBFPPN
2015-12-13 18:32:16,677 [RTMPConnectionExecutor-4] WARN  o.red5.server.net.rtmp.RTMPHandler - Scope not found
org.red5.server.exception.ScopeNotFoundException: Scope not found: SOSample in null
	at org.red5.server.scope.ScopeResolver.resolveScope(ScopeResolver.java:106) ~[red5-server.jar:na]
	at org.red5.server.Context.resolveScope(Context.java:154) ~[red5-server.jar:na]
	at org.red5.server.net.rtmp.RTMPHandler.onCommand(RTMPHandler.java:319) ~[red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.BaseRTMPHandler.messageReceived(BaseRTMPHandler.java:109) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.ReceivedMessageTask.call(ReceivedMessageTask.java:76) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.ReceivedMessageTask.call(ReceivedMessageTask.java:38) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_65]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [na:1.8.0_65]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_65]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_65]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_65]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_65]
2015-12-13 18:32:16,678 [RTMPConnectionExecutor-4] INFO  o.red5.server.net.rtmp.RTMPHandler - Scope SOSample not found on localhost
2015-12-13 18:32:16,680 [NioProcessor-6] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Destination connection was null, it is already disposed. Session id: MDKCL3NTAYBJ5
2015-12-13 18:32:16,680 [NioProcessor-6] INFO  o.r.s.net.rtmp.RTMPMinaConnection - Connection is closed: 
2015-12-13 18:32:16,680 [NioProcessor-6] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Connection was not found for MDKCL3NTAYBJ5
2015-12-13 18:32:24,338 [RTMPConnectionExecutor-2] WARN  o.red5.server.net.rtmp.RTMPHandler - Scope not found
org.red5.server.exception.ScopeNotFoundException: Scope not found: SOSample in null
	at org.red5.server.scope.ScopeResolver.resolveScope(ScopeResolver.java:106) ~[red5-server.jar:na]
	at org.red5.server.Context.resolveScope(Context.java:154) ~[red5-server.jar:na]
	at org.red5.server.net.rtmp.RTMPHandler.onCommand(RTMPHandler.java:319) ~[red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.BaseRTMPHandler.messageReceived(BaseRTMPHandler.java:109) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.ReceivedMessageTask.call(ReceivedMessageTask.java:76) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at org.red5.server.net.rtmp.ReceivedMessageTask.call(ReceivedMessageTask.java:38) [red5-server-common-1.0.7-M4.jar:1.0.7-SNAPSHOT]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_65]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [na:1.8.0_65]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_65]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_65]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_65]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_65]
2015-12-13 18:32:24,339 [RTMPConnectionExecutor-2] INFO  o.red5.server.net.rtmp.RTMPHandler - Scope SOSample not found on localhost
2015-12-13 18:32:24,341 [NioProcessor-7] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Destination connection was null, it is already disposed. Session id: TL3U5OXUPH84G
2015-12-13 18:32:24,342 [NioProcessor-7] INFO  o.r.s.net.rtmp.RTMPMinaConnection - Connection is closed: 
2015-12-13 18:32:24,343 [NioProcessor-7] WARN  o.r.s.net.rtmp.RTMPMinaIoHandler - Connection was not found for TL3U5OXUPH84G
2015-12-13 18:33:08,627 [RTMPConnectionExecutor-2] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:session x-event:connect c-ip:127.0.0.1 c-client-id:13
2015-12-13 18:33:08,630 [RTMPConnectionExecutor-2] INFO  org.red5.demos.oflaDemo.Application - oflaDemo appConnect
2015-12-13 18:33:12,573 [RTMPConnectionExecutor-1] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@50ac5d64 new: org.red5.server.stream.ClientBroadcastStream@50ac5d64
2015-12-13 18:33:12,574 [RTMPConnectionExecutor-1] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:33:12,574 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:publish c-ip:127.0.0.1 x-sname:553cd491-f3c9-48cb-ac71-a057e11a238c x-name:stream1450002751898
2015-12-13 18:33:26,441 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 1 connection: SNEEFVRHCW2UF
2015-12-13 18:33:26,442 [RTMPConnectionExecutor-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:3608 sc-bytes:3599 x-sname:553cd491-f3c9-48cb-ac71-a057e11a238c x-file-length:13 x-name:stream1450002751898
2015-12-13 18:33:27,119 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 1 connection: SNEEFVRHCW2UF
2015-12-13 18:33:27,119 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - Stream not found - streamId: 1 connection: SNEEFVRHCW2UF
2015-12-13 18:33:27,130 [RTMPConnectionExecutor-2] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@697ca36f new: org.red5.server.stream.ClientBroadcastStream@697ca36f
2015-12-13 18:33:27,131 [RTMPConnectionExecutor-2] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:33:27,132 [RTMPConnectionExecutor-2] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:publish c-ip:127.0.0.1 x-sname:c7f2cee4-24d9-466f-a50f-0abd62817379 x-name:stream1450002751898
2015-12-13 18:33:48,707 [Red5_Scheduler_Worker-7] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:fd8e7919-4f05-4279-a60b-4b2817b01c9e
2015-12-13 18:33:48,707 [Red5_Scheduler_Worker-11] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:fd8e7919-4f05-4279-a60b-4b2817b01c9e x-name:stream1450002751898
2015-12-13 18:33:51,915 [Red5_Scheduler_Worker-8] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:pause c-ip:127.0.0.1 x-sname:fd8e7919-4f05-4279-a60b-4b2817b01c9e
2015-12-13 18:33:52,567 [Red5_Scheduler_Worker-12] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpause c-ip:127.0.0.1 x-sname:fd8e7919-4f05-4279-a60b-4b2817b01c9e
2015-12-13 18:33:52,777 [Red5_Scheduler_Worker-14] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:pause c-ip:127.0.0.1 x-sname:fd8e7919-4f05-4279-a60b-4b2817b01c9e
2015-12-13 18:33:52,997 [Red5_Scheduler_Worker-13] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpause c-ip:127.0.0.1 x-sname:fd8e7919-4f05-4279-a60b-4b2817b01c9e
2015-12-13 18:34:19,760 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:34:19,762 [RTMPConnectionExecutor-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:4297 sc-bytes:5210 x-sname:c7f2cee4-24d9-466f-a50f-0abd62817379 x-file-length:52 x-name:stream1450002751898
2015-12-13 18:34:21,132 [RTMPConnectionExecutor-4] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:34:21,133 [RTMPConnectionExecutor-4] INFO  o.red5.server.stream.StreamService - Stream not found - streamId: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:34:21,147 [RTMPConnectionExecutor-2] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@697ca36f new: org.red5.server.stream.ClientBroadcastStream@1d68edcf
2015-12-13 18:34:21,148 [RTMPConnectionExecutor-2] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@1d68edcf new: org.red5.server.stream.ClientBroadcastStream@1d68edcf
2015-12-13 18:34:21,149 [RTMPConnectionExecutor-2] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:34:21,151 [RTMPConnectionExecutor-2] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:publish c-ip:127.0.0.1 x-sname:e6169744-e873-435d-b909-dfb2e9cac304 x-name:stream1450002751898
2015-12-13 18:34:36,022 [RTMPConnectionExecutor-1] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:34:36,025 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:317472 sc-bytes:317263 x-sname:e6169744-e873-435d-b909-dfb2e9cac304 x-file-length:14 x-name:stream1450002751898
2015-12-13 18:34:37,079 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:34:37,079 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - Stream not found - streamId: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:34:37,091 [RTMPConnectionExecutor-3] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@1d68edcf new: org.red5.server.stream.ClientBroadcastStream@165a3e55
2015-12-13 18:34:37,092 [RTMPConnectionExecutor-3] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@165a3e55 new: org.red5.server.stream.ClientBroadcastStream@165a3e55
2015-12-13 18:34:37,093 [RTMPConnectionExecutor-3] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:34:37,096 [RTMPConnectionExecutor-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-start c-ip:127.0.0.1 x-sname:b780088a-79e9-47f7-b732-c66cf06c30ec x-file-name:stream1450002751898.flv
2015-12-13 18:34:53,478 [RTMPConnectionExecutor-4] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:34:53,480 [RTMPConnectionExecutor-4] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-stop c-ip:127.0.0.1 x-sname:b780088a-79e9-47f7-b732-c66cf06c30ec x-file-name:stream1450002751898.flv
2015-12-13 18:34:53,496 [RTMPConnectionExecutor-4] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:707885 sc-bytes:705881 x-sname:b780088a-79e9-47f7-b732-c66cf06c30ec x-file-length:16 x-name:stream1450002751898
2015-12-13 18:34:53,496 [RTMPConnectionExecutor-4] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:recordstop c-ip:127.0.0.1 cs-bytes:707885 sc-bytes:706036 x-sname:b780088a-79e9-47f7-b732-c66cf06c30ec x-file-name:stream1450002751898.flv x-file-length:16 x-file-size:707885
2015-12-13 18:34:54,433 [RTMPConnectionExecutor-2] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:34:54,434 [RTMPConnectionExecutor-2] INFO  o.red5.server.stream.StreamService - Stream not found - streamId: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:34:54,449 [RTMPConnectionExecutor-1] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@165a3e55 new: org.red5.server.stream.ClientBroadcastStream@56b29c8f
2015-12-13 18:34:54,451 [RTMPConnectionExecutor-1] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@56b29c8f new: org.red5.server.stream.ClientBroadcastStream@56b29c8f
2015-12-13 18:34:54,453 [RTMPConnectionExecutor-1] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:34:54,468 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-start c-ip:127.0.0.1 x-sname:680df991-7d57-47b4-bbf0-03f55a3b1893 x-file-name:stream1450002751898.flv
2015-12-13 18:35:07,641 [RTMPConnectionExecutor-1] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:35:07,642 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-stop c-ip:127.0.0.1 x-sname:680df991-7d57-47b4-bbf0-03f55a3b1893 x-file-name:stream1450002751898.flv
2015-12-13 18:35:07,649 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:960333 sc-bytes:957586 x-sname:680df991-7d57-47b4-bbf0-03f55a3b1893 x-file-length:13 x-name:stream1450002751898
2015-12-13 18:35:07,649 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:recordstop c-ip:127.0.0.1 cs-bytes:960333 sc-bytes:957741 x-sname:680df991-7d57-47b4-bbf0-03f55a3b1893 x-file-name:stream1450002751898.flv x-file-length:13 x-file-size:960333
2015-12-13 18:35:30,236 [RTMPConnectionExecutor-2] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:35:30,236 [RTMPConnectionExecutor-2] INFO  o.red5.server.stream.StreamService - Stream not found - streamId: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:35:30,261 [RTMPConnectionExecutor-1] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@56b29c8f new: org.red5.server.stream.ClientBroadcastStream@5176210d
2015-12-13 18:35:30,262 [RTMPConnectionExecutor-1] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@5176210d new: org.red5.server.stream.ClientBroadcastStream@5176210d
2015-12-13 18:35:30,262 [RTMPConnectionExecutor-1] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:35:30,265 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-start c-ip:127.0.0.1 x-sname:4c6b78fc-a5c0-40d7-9824-3d866ff4648e x-file-name:stream1450002751898.flv
2015-12-13 18:36:03,354 [RTMPConnectionExecutor-2] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:session x-event:connect c-ip:127.0.0.1 c-client-id:14
2015-12-13 18:36:03,423 [Red5_Scheduler_Worker-21] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:3636bec7-795d-4a3c-b9a3-51fdb2367fad
2015-12-13 18:36:03,424 [Red5_Scheduler_Worker-23] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:3636bec7-795d-4a3c-b9a3-51fdb2367fad x-name:red5.flv
2015-12-13 18:36:03,527 [Red5_Scheduler_Worker-2] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:stream x-event:pause c-ip:127.0.0.1 x-sname:3636bec7-795d-4a3c-b9a3-51fdb2367fad
2015-12-13 18:36:03,627 [Red5_Scheduler_Worker-4] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:stream x-event:unpause c-ip:127.0.0.1 x-sname:3636bec7-795d-4a3c-b9a3-51fdb2367fad
2015-12-13 18:36:04,751 [Red5_Scheduler_Worker-27] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:3859 sc-bytes:130994 x-sname:3636bec7-795d-4a3c-b9a3-51fdb2367fad x-file-length:1 x-file-size:27733 x-name:red5.flv
2015-12-13 18:36:14,594 [Red5_Scheduler_Worker-5] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:3775 sc-bytes:49739 x-sname:3636bec7-795d-4a3c-b9a3-51fdb2367fad
2015-12-13 18:36:14,621 [NioProcessor-9] INFO  o.r.s.adapter.ApplicationAdapter - W3C x-category:session x-event:disconnect c-ip:127.0.0.1 c-client-id:14
2015-12-13 18:36:27,547 [RTMPConnectionExecutor-4] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:session x-event:connect c-ip:127.0.0.1 c-client-id:15
2015-12-13 18:36:27,548 [RTMPConnectionExecutor-4] INFO  org.red5.demos.oflaDemo.Application - oflaDemo appConnect
2015-12-13 18:36:28,727 [Red5_Scheduler_Worker-26] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:24d952da-86ff-46aa-bc41-730c9d79556a
2015-12-13 18:36:28,734 [Red5_Scheduler_Worker-25] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:24d952da-86ff-46aa-bc41-730c9d79556a x-name:red5RecordDemo5683.flv
2015-12-13 18:36:31,237 [RTMPConnectionExecutor-4] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 1 connection: KCGOJUYMKDRVR
2015-12-13 18:36:31,248 [Red5_Scheduler_Worker-11] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:3611 sc-bytes:117608 x-sname:24d952da-86ff-46aa-bc41-730c9d79556a
2015-12-13 18:36:31,320 [Red5_Scheduler_Worker-8] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:e3fe9293-8bb7-4afa-9d31-6d3ffebed533
2015-12-13 18:36:31,321 [Red5_Scheduler_Worker-10] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:e3fe9293-8bb7-4afa-9d31-6d3ffebed533 x-name:stream1450002751898.flv
2015-12-13 18:36:31,336 [Red5_Scheduler_Worker-13] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:3775 sc-bytes:49739 x-sname:e3fe9293-8bb7-4afa-9d31-6d3ffebed533 x-file-length:0 x-file-size:0 x-name:stream1450002751898.flv
2015-12-13 18:36:31,984 [RTMPConnectionExecutor-4] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: KCGOJUYMKDRVR
2015-12-13 18:36:31,996 [Red5_Scheduler_Worker-18] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:3884 sc-bytes:118659 x-sname:e3fe9293-8bb7-4afa-9d31-6d3ffebed533
2015-12-13 18:36:32,027 [Red5_Scheduler_Worker-16] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:150e8a3a-51ff-4f40-9dbf-e01ec8031623
2015-12-13 18:36:32,037 [Red5_Scheduler_Worker-19] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:play c-ip:127.0.0.1 x-sname:150e8a3a-51ff-4f40-9dbf-e01ec8031623 x-name:stream1450002751898.flv
2015-12-13 18:36:32,038 [Red5_Scheduler_Worker-20] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:3733 sc-bytes:49704 x-sname:150e8a3a-51ff-4f40-9dbf-e01ec8031623 x-file-length:0 x-file-size:0 x-name:stream1450002751898.flv
2015-12-13 18:36:34,123 [RTMPConnectionExecutor-1] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:36:34,124 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-stop c-ip:127.0.0.1 x-sname:4c6b78fc-a5c0-40d7-9824-3d866ff4648e x-file-name:stream1450002751898.flv
2015-12-13 18:36:34,142 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:2766415 sc-bytes:2761065 x-sname:4c6b78fc-a5c0-40d7-9824-3d866ff4648e x-file-length:63 x-name:stream1450002751898
2015-12-13 18:36:34,142 [RTMPConnectionExecutor-1] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:recordstop c-ip:127.0.0.1 cs-bytes:2766415 sc-bytes:2761065 x-sname:4c6b78fc-a5c0-40d7-9824-3d866ff4648e x-file-name:stream1450002751898.flv x-file-length:63 x-file-size:2766415
2015-12-13 18:36:35,122 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:36:35,123 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - Stream not found - streamId: 2 connection: SNEEFVRHCW2UF
2015-12-13 18:36:35,136 [RTMPConnectionExecutor-2] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@5176210d new: org.red5.server.stream.ClientBroadcastStream@2e4cb01
2015-12-13 18:36:35,137 [RTMPConnectionExecutor-2] INFO  org.red5.server.scope.BasicScope - ClientBroadcastStream already exists: org.red5.server.stream.ClientBroadcastStream@2e4cb01 new: org.red5.server.stream.ClientBroadcastStream@2e4cb01
2015-12-13 18:36:35,137 [RTMPConnectionExecutor-2] INFO  o.r.s.stream.ClientBroadcastStream - Stream start: stream1450002751898
2015-12-13 18:36:35,140 [RTMPConnectionExecutor-2] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-start c-ip:127.0.0.1 x-sname:b234ee8b-ecc4-4cf1-88d2-2ab9d95e5fac x-file-name:stream1450002751898.flv
2015-12-13 18:36:41,782 [RTMPConnectionExecutor-3] INFO  o.red5.server.stream.StreamService - closeStream  stream id: 3 connection: SNEEFVRHCW2UF
2015-12-13 18:36:41,784 [RTMPConnectionExecutor-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:record-stop c-ip:127.0.0.1 x-sname:b234ee8b-ecc4-4cf1-88d2-2ab9d95e5fac x-file-name:stream1450002751898.flv
2015-12-13 18:36:41,791 [RTMPConnectionExecutor-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:unpublish c-ip:127.0.0.1 cs-bytes:2928557 sc-bytes:2923935 x-sname:b234ee8b-ecc4-4cf1-88d2-2ab9d95e5fac x-file-length:6 x-name:stream1450002751898
2015-12-13 18:36:41,791 [RTMPConnectionExecutor-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:recordstop c-ip:127.0.0.1 cs-bytes:2928557 sc-bytes:2923935 x-sname:b234ee8b-ecc4-4cf1-88d2-2ab9d95e5fac x-file-name:stream1450002751898.flv x-file-length:6 x-file-size:2928557
2015-12-13 18:36:48,677 [NioProcessor-10] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:session x-event:disconnect c-ip:127.0.0.1 c-client-id:15
2015-12-13 18:36:48,678 [NioProcessor-10] INFO  org.red5.demos.oflaDemo.Application - oflaDemo appDisconnect
2015-12-13 18:36:48,689 [Red5_Scheduler_Worker-3] INFO  org.red5.demos.oflaDemo.Application - W3C x-category:stream x-event:stop c-ip:127.0.0.1 cs-bytes:4051 sc-bytes:119454 x-sname:150e8a3a-51ff-4f40-9dbf-e01ec8031623
